event_id,source,date,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,landcover,soil_type,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,antecedent_precip_index,soil_moisture_pct,landslide_occurred,landslide_type,fatalities,data_confidence
SYN_N_00187,SYNTHETIC_NER,2023-06-10,Sikkim,unspecified,21.57562,96.30963,4318.2,33.49,106.0,forest,residual_soil,35.0,92.8,135.3,102.5,23.9,0,n/a,0,low
SYN_N_01138,SYNTHETIC_NER,2022-06-04,Sikkim,unspecified,22.82762,92.10376,2525.5,26.5,92.2,forest,weathered_rock,30.9,59.3,129.1,88.5,29.6,0,n/a,0,low
SYN_N_01472,SYNTHETIC_NER,2020-01-15,Mizoram,unspecified,28.8862,89.58133,1829.5,15.14,175.6,cropland,colluvium,20.7,59.3,91.7,67.8,28.0,0,n/a,0,low
SYN_N_02145,SYNTHETIC_NER,2023-06-11,Meghalaya,unspecified,21.9334,92.46136,488.4,7.96,175.6,bare,colluvium,28.9,91.3,140.0,103.2,22.5,0,n/a,0,low
SYN_E_00904,SYNTHETIC_NER,2016-09-08,Manipur,unspecified,27.97047,92.10171,987.9,48.19,329.4,forest,weathered_rock,18.6,43.8,66.8,50.3,45.6,1,debris flow,0,low
SYN_N_01845,SYNTHETIC_NER,2020-09-25,Mizoram,unspecified,29.21176,89.4083,1299.9,20.82,359.1,cropland,weathered_rock,10.4,26.9,47.2,33.8,25.5,0,n/a,0,low
SYN_N_00079,SYNTHETIC_NER,2024-01-24,Meghalaya,unspecified,22.97381,92.00379,672.1,27.71,331.3,grassland,colluvium,76.9,169.7,325.8,229.2,26.6,0,n/a,0,low
SYN_N_01674,SYNTHETIC_NER,2018-09-22,Mizoram,unspecified,28.44783,95.96076,1471.1,17.08,21.8,forest,residual_soil,25.7,54.8,77.8,60.5,15.6,0,n/a,0,low
SYN_N_02251,SYNTHETIC_NER,2017-08-02,Mizoram,unspecified,27.3187,95.15651,1725.2,34.88,98.0,forest,weathered_rock,19.8,50.4,86.1,62.1,29.1,0,n/a,0,low
SYN_N_01108,SYNTHETIC_NER,2016-04-01,Nagaland,unspecified,26.27153,90.41691,2127.1,15.85,103.2,forest,colluvium,11.2,26.2,42.0,31.1,23.8,0,n/a,0,low
SYN_N_01657,SYNTHETIC_NER,2023-08-01,Arunachal Pradesh,unspecified,22.08687,97.24988,3233.9,16.72,0.9,forest,residual_soil,21.2,65.0,118.9,83.2,34.9,0,n/a,0,low
SYN_N_01747,SYNTHETIC_NER,2024-06-01,Mizoram,unspecified,26.69534,90.35504,721.2,16.68,223.3,built-up,residual_soil,31.3,63.0,121.9,86.1,23.5,0,n/a,0,low
SYN_N_01650,SYNTHETIC_NER,2015-09-06,Tripura,unspecified,27.88637,95.53084,810.0,27.77,247.3,forest,residual_soil,14.0,37.2,63.4,45.7,39.1,0,n/a,0,low
SYN_E_00706,SYNTHETIC_NER,2023-08-21,Assam,unspecified,28.46509,95.93032,135.4,27.96,3.6,forest,weathered_rock,20.7,48.0,86.4,61.7,38.0,1,soil slide,0,low
SYN_N_01965,SYNTHETIC_NER,2019-07-14,Assam,unspecified,24.20475,89.63243,458.7,17.26,65.5,forest,residual_soil,12.6,34.6,70.2,48.0,14.7,0,n/a,0,low
SYN_E_00745,SYNTHETIC_NER,2020-06-12,Mizoram,unspecified,27.06693,89.46056,765.4,30.97,330.9,bare,weathered_rock,51.0,162.7,344.9,231.5,46.5,1,debris flow,0,low
SYN_N_00739,SYNTHETIC_NER,2022-08-06,Mizoram,unspecified,26.17673,95.02602,1121.6,6.59,272.2,bare,residual_soil,21.8,41.3,72.5,53.0,7.3,0,n/a,0,low
SYN_N_01928,SYNTHETIC_NER,2021-07-12,Sikkim,unspecified,22.55768,95.82037,2104.0,29.62,187.2,grassland,residual_soil,18.2,35.0,76.8,52.6,7.6,0,n/a,0,low
SYN_E_00513,SYNTHETIC_NER,2016-08-12,Sikkim,unspecified,26.64709,95.63308,661.8,14.19,285.4,cropland,weathered_rock,53.6,125.2,233.0,164.8,45.6,1,debris flow,0,low
SYN_E_00081,SYNTHETIC_NER,2023-08-03,Manipur,unspecified,27.80044,94.00737,1491.4,37.82,334.5,built-up,residual_soil,22.0,63.1,102.7,74.7,32.7,1,soil slide,0,low
SYN_N_00108,SYNTHETIC_NER,2020-09-08,Sikkim,unspecified,22.1964,92.37428,1828.1,13.51,327.1,forest,residual_soil,18.7,59.4,125.6,84.4,16.6,0,n/a,0,low
SYN_N_01782,SYNTHETIC_NER,2015-08-01,Nagaland,unspecified,28.32364,95.90287,2578.9,17.88,214.6,bare,colluvium,15.2,36.9,54.8,41.5,13.4,0,n/a,0,low
SYN_E_00914,SYNTHETIC_NER,2016-08-03,Nagaland,unspecified,21.5856,93.04942,1385.9,35.68,309.8,forest,residual_soil,41.0,98.7,148.6,112.1,46.7,1,mudslide,0,low
SYN_N_02110,SYNTHETIC_NER,2019-07-18,Manipur,unspecified,21.55846,94.79186,975.7,44.51,293.2,forest,residual_soil,14.7,29.8,61.3,42.5,41.4,0,n/a,0,low
SYN_N_02094,SYNTHETIC_NER,2020-10-22,Arunachal Pradesh,unspecified,28.73365,88.10316,3117.2,21.82,191.3,bare,colluvium,16.0,48.8,68.4,52.0,34.4,0,n/a,0,low
SYN_E_00774,SYNTHETIC_NER,2017-07-20,Sikkim,unspecified,24.00064,94.00759,3388.7,37.36,136.3,cropland,residual_soil,45.3,140.6,296.1,199.3,38.2,1,debris flow,0,low
SYN_E_00329,SYNTHETIC_NER,2021-07-02,Nagaland,unspecified,24.71216,93.76847,2859.8,40.94,357.0,cropland,residual_soil,21.2,66.3,138.8,93.5,38.6,1,soil slide,0,low
SYN_N_00854,SYNTHETIC_NER,2016-09-23,Assam,unspecified,26.75212,94.44863,71.9,10.62,347.9,forest,residual_soil,4.9,15.5,24.7,18.0,12.0,0,n/a,0,low
SYN_N_00801,SYNTHETIC_NER,2024-09-01,Nagaland,unspecified,22.83602,88.85535,1742.0,27.51,321.6,cropland,colluvium,21.8,59.3,125.5,84.9,25.1,0,n/a,0,low
SYN_E_00943,SYNTHETIC_NER,2022-09-15,Manipur,unspecified,25.99971,94.04163,2805.3,36.96,113.6,forest,weathered_rock,13.5,25.2,46.3,33.4,41.0,1,soil slide,1,low
SYN_E_00822,SYNTHETIC_NER,2024-10-05,Meghalaya,unspecified,23.08134,89.61212,1196.8,48.79,110.1,bare,colluvium,71.3,199.3,308.7,228.4,39.0,1,debris flow,0,low
SYN_E_00909,SYNTHETIC_NER,2015-08-16,Assam,unspecified,26.04279,96.73219,105.8,32.32,233.9,bare,residual_soil,37.0,115.0,238.8,161.3,34.0,1,soil slide,0,low
SYN_E_00181,SYNTHETIC_NER,2015-08-16,Meghalaya,unspecified,26.4949,92.52117,1533.3,44.81,223.5,forest,colluvium,127.7,288.4,619.6,421.9,45.2,1,soil slide,0,low
SYN_E_00164,SYNTHETIC_NER,2024-08-24,Manipur,unspecified,28.20094,92.60165,1918.2,34.33,17.5,forest,colluvium,29.6,57.8,88.0,67.3,43.6,1,mudslide,0,low
SYN_N_00323,SYNTHETIC_NER,2024-08-27,Assam,unspecified,24.90494,90.82526,47.7,32.57,235.9,forest,weathered_rock,14.8,32.7,47.0,36.3,17.7,0,n/a,0,low
SYN_E_00451,SYNTHETIC_NER,2015-08-11,Arunachal Pradesh,unspecified,25.79662,88.13741,4336.9,34.87,102.5,built-up,residual_soil,49.5,107.1,183.6,133.9,29.1,1,debris flow,0,low
SYN_N_00111,SYNTHETIC_NER,2022-06-25,Mizoram,unspecified,26.23772,88.8009,1333.2,32.47,312.7,grassland,residual_soil,19.0,34.3,49.5,38.8,36.3,0,n/a,0,low
SYN_E_01111,SYNTHETIC_NER,2017-07-02,Meghalaya,unspecified,24.63831,88.1332,593.5,37.91,38.5,forest,unknown,146.3,408.3,792.4,548.0,44.2,1,mudslide,0,low
SYN_N_01779,SYNTHETIC_NER,2024-07-01,Sikkim,unspecified,23.01659,95.05724,2664.8,29.46,242.9,forest,residual_soil,5.4,15.5,30.3,20.9,18.3,0,n/a,0,low
SYN_N_00087,SYNTHETIC_NER,2021-09-15,Nagaland,unspecified,21.85726,88.69697,1973.2,26.24,336.2,forest,unknown,10.9,31.4,66.7,44.9,8.6,0,n/a,0,low
SYN_E_00327,SYNTHETIC_NER,2016-09-26,Assam,unspecified,24.60828,92.81562,95.2,32.58,113.1,bare,colluvium,23.2,71.4,134.2,93.2,20.8,1,rock slide,0,low
SYN_N_00590,SYNTHETIC_NER,2023-06-10,Sikkim,unspecified,22.79555,88.78068,4081.6,51.82,100.2,forest,colluvium,6.3,18.2,32.1,22.7,31.8,0,n/a,0,low
SYN_N_01982,SYNTHETIC_NER,2023-05-18,Sikkim,unspecified,24.31174,89.52433,1559.0,21.47,298.0,cropland,colluvium,19.4,44.7,94.8,64.7,19.3,0,n/a,0,low
SYN_N_00807,SYNTHETIC_NER,2022-09-10,Sikkim,unspecified,26.34407,93.57199,2809.4,27.83,132.4,grassland,unknown,11.2,31.7,63.2,43.4,21.9,0,n/a,0,low
SYN_N_00658,SYNTHETIC_NER,2023-05-17,Manipur,unspecified,26.15491,97.04927,2597.9,32.97,43.9,cropland,unknown,8.3,19.0,30.8,22.8,27.8,0,n/a,0,low
SYN_E_00312,SYNTHETIC_NER,2015-02-19,Assam,unspecified,25.18164,91.28412,54.6,23.42,251.5,built-up,colluvium,29.5,80.0,150.5,105.2,38.7,1,soil slide,0,low
SYN_E_00832,SYNTHETIC_NER,2025-12-18,Manipur,unspecified,29.12971,93.84818,827.5,38.74,112.7,bare,weathered_rock,26.5,60.6,109.3,78.1,35.8,1,rock slide,0,low
SYN_N_00001,SYNTHETIC_NER,2021-05-02,Assam,unspecified,26.39354,93.0031,115.1,17.45,109.2,forest,weathered_rock,24.2,71.4,123.2,87.9,28.3,0,n/a,0,low
SYN_N_01570,SYNTHETIC_NER,2017-07-12,Sikkim,unspecified,23.71355,93.17194,2666.4,23.88,272.2,forest,colluvium,13.3,36.5,79.3,53.3,27.9,0,n/a,0,low
SYN_N_01224,SYNTHETIC_NER,2022-08-05,Manipur,unspecified,21.55226,96.32941,1636.8,18.65,225.7,forest,residual_soil,0.9,2.9,6.1,4.1,39.4,0,n/a,0,low
SYN_N_00934,SYNTHETIC_NER,2015-09-17,Meghalaya,unspecified,29.46486,95.18345,337.0,7.04,284.5,cropland,weathered_rock,35.9,90.4,187.0,127.8,40.5,0,n/a,0,low
SYN_N_01009,SYNTHETIC_NER,2018-06-03,Tripura,unspecified,26.51525,92.30375,431.5,30.46,93.6,forest,weathered_rock,13.1,31.8,62.5,43.4,31.8,0,n/a,0,low
SYN_N_02334,SYNTHETIC_NER,2021-05-11,Assam,unspecified,28.85643,89.01829,566.2,29.02,52.7,forest,colluvium,3.8,12.0,19.9,14.3,37.5,0,n/a,0,low
SYN_N_00281,SYNTHETIC_NER,2019-09-19,Assam,unspecified,23.88848,93.82011,335.7,37.81,201.9,forest,colluvium,11.1,25.3,41.1,30.4,24.8,0,n/a,0,low
SYN_E_00777,SYNTHETIC_NER,2015-10-12,Assam,unspecified,26.07866,91.47862,446.4,27.15,239.8,cropland,colluvium,65.8,142.6,230.2,171.0,38.4,1,mudslide,0,low
SYN_E_00799,SYNTHETIC_NER,2019-07-12,Manipur,unspecified,25.02393,90.34493,1883.3,27.49,49.6,cropland,weathered_rock,23.4,47.7,74.8,56.4,45.8,1,debris flow,0,low
SYN_E_00054,SYNTHETIC_NER,2019-06-17,Manipur,unspecified,25.31761,92.69599,2132.4,32.68,146.7,cropland,colluvium,45.7,87.4,123.5,97.1,28.7,1,debris flow,0,low
SYN_N_00720,SYNTHETIC_NER,2015-02-16,Sikkim,unspecified,22.32832,90.56906,3094.2,30.94,60.8,bare,weathered_rock,9.4,26.2,48.6,34.0,20.9,0,n/a,0,low
SYN_N_01894,SYNTHETIC_NER,2017-11-12,Nagaland,unspecified,27.30929,94.48571,1882.0,28.33,91.6,forest,residual_soil,23.0,47.3,83.3,60.5,17.2,0,n/a,0,low
SYN_N_01387,SYNTHETIC_NER,2020-07-09,Tripura,unspecified,27.97177,89.60012,844.9,30.07,214.2,forest,residual_soil,10.0,31.3,67.2,45.0,36.1,0,n/a,0,low
SYN_N_00501,SYNTHETIC_NER,2020-08-11,Tripura,unspecified,27.18019,88.78681,493.9,17.53,186.4,cropland,colluvium,13.8,37.2,54.2,41.0,34.0,0,n/a,0,low
SYN_N_00961,SYNTHETIC_NER,2019-07-16,Sikkim,unspecified,26.76423,90.53716,3982.5,20.46,226.2,forest,weathered_rock,9.1,27.1,43.0,31.4,16.5,0,n/a,0,low
SYN_N_02167,SYNTHETIC_NER,2023-08-18,Tripura,unspecified,26.47454,93.84229,302.3,24.78,191.1,forest,weathered_rock,12.1,36.7,75.3,51.1,22.0,0,n/a,0,low
SYN_E_00987,SYNTHETIC_NER,2015-09-05,Mizoram,unspecified,23.97379,88.9571,903.9,28.6,4.8,forest,weathered_rock,39.8,117.6,193.5,140.0,43.2,1,debris flow,0,low
SYN_N_01385,SYNTHETIC_NER,2015-08-15,Nagaland,unspecified,21.75254,96.97226,2986.5,26.44,184.6,forest,residual_soil,11.7,21.4,32.0,24.8,11.5,0,n/a,0,low
SYN_N_00194,SYNTHETIC_NER,2025-08-18,Sikkim,unspecified,27.73118,94.53762,2621.1,27.47,46.9,grassland,colluvium,23.1,62.9,112.2,79.6,16.9,0,n/a,0,low
SYN_E_00768,SYNTHETIC_NER,2015-06-12,Meghalaya,unspecified,26.75561,93.94772,898.0,33.33,100.1,bare,colluvium,164.6,425.5,921.6,621.4,36.6,1,rock slide,0,low
SYN_N_01979,SYNTHETIC_NER,2021-04-12,Tripura,unspecified,23.19738,92.37321,612.4,18.93,121.0,forest,colluvium,21.6,57.3,95.3,69.2,27.1,0,n/a,0,low
SYN_E_00285,SYNTHETIC_NER,2021-09-18,Arunachal Pradesh,unspecified,24.4604,96.24202,3114.4,34.93,134.3,forest,colluvium,91.8,239.4,479.7,330.0,43.7,1,debris flow,0,low
SYN_N_01961,SYNTHETIC_NER,2015-09-06,Nagaland,unspecified,23.96406,92.63435,2507.9,21.8,157.6,forest,residual_soil,0.0,0.0,0.0,0.0,26.9,0,n/a,0,low
SYN_E_00428,SYNTHETIC_NER,2017-06-25,Assam,unspecified,23.34689,89.98378,207.0,34.92,332.6,cropland,weathered_rock,55.0,172.0,331.1,228.1,51.1,1,rock slide,0,low
SYN_N_01132,SYNTHETIC_NER,2019-06-15,Assam,unspecified,27.73755,89.26379,42.7,16.73,340.0,cropland,weathered_rock,11.4,20.5,34.2,25.5,16.9,0,n/a,0,low
SYN_N_00879,SYNTHETIC_NER,2018-09-21,Sikkim,unspecified,21.54845,97.26434,1509.9,18.58,19.7,forest,weathered_rock,21.7,50.8,74.0,56.6,40.7,0,n/a,0,low
SYN_E_00722,SYNTHETIC_NER,2017-09-04,Sikkim,unspecified,24.29905,89.5495,3359.0,38.63,95.1,forest,residual_soil,47.2,134.8,291.2,195.5,31.7,1,debris flow,0,low
SYN_E_00951,SYNTHETIC_NER,2016-06-19,Mizoram,unspecified,23.49575,92.74307,1919.7,30.54,48.1,cropland,colluvium,32.3,85.9,145.9,105.2,27.4,1,soil slide,0,low
SYN_N_01062,SYNTHETIC_NER,2022-08-14,Mizoram,unspecified,27.98799,97.42423,509.6,29.35,58.8,cropland,weathered_rock,22.9,69.7,117.7,84.4,25.2,0,n/a,0,low
SYN_E_00989,SYNTHETIC_NER,2022-11-13,Sikkim,unspecified,25.03461,88.43187,1889.9,18.88,168.8,forest,residual_soil,59.1,135.3,192.5,148.7,36.8,1,mudslide,0,low
SYN_N_02150,SYNTHETIC_NER,2025-04-14,Assam,unspecified,23.76866,92.53897,441.7,27.63,187.1,grassland,colluvium,9.7,25.5,42.2,30.7,28.0,0,n/a,0,low
SYN_N_02340,SYNTHETIC_NER,2022-12-24,Sikkim,unspecified,23.67171,95.99343,3698.7,10.28,157.5,cropland,residual_soil,20.3,46.7,94.0,65.1,13.2,0,n/a,0,low
SYN_E_00326,SYNTHETIC_NER,2019-07-01,Meghalaya,unspecified,23.12313,96.34128,525.8,39.03,248.7,forest,colluvium,164.3,332.1,584.4,424.7,41.8,1,mudslide,0,low
SYN_N_00183,SYNTHETIC_NER,2022-07-21,Nagaland,unspecified,24.16164,97.05771,288.0,22.53,59.2,forest,weathered_rock,14.2,31.9,52.9,38.8,27.8,0,n/a,0,low
SYN_N_00524,SYNTHETIC_NER,2019-07-19,Sikkim,unspecified,25.99926,91.25281,4198.2,7.72,87.1,forest,residual_soil,19.4,53.2,102.8,71.2,23.8,0,n/a,0,low
SYN_E_01086,SYNTHETIC_NER,2022-08-24,Sikkim,unspecified,26.84482,88.03816,636.5,40.39,248.0,forest,unknown,50.3,106.4,204.0,144.0,26.6,1,rock slide,0,low
SYN_E_00341,SYNTHETIC_NER,2019-07-10,Mizoram,unspecified,26.25029,95.8326,991.9,36.79,80.2,forest,unknown,25.2,68.8,145.1,98.2,39.8,1,soil slide,0,low
SYN_E_00147,SYNTHETIC_NER,2023-06-24,Meghalaya,unspecified,27.99496,95.2193,1573.2,28.45,250.4,forest,weathered_rock,93.7,212.0,343.4,254.0,30.7,1,debris flow,0,low
SYN_N_01598,SYNTHETIC_NER,2022-09-17,Tripura,unspecified,23.99131,88.84098,413.1,2.55,59.0,forest,colluvium,18.4,48.1,69.0,52.6,26.3,0,n/a,0,low
SYN_E_01107,SYNTHETIC_NER,2017-09-13,Arunachal Pradesh,unspecified,22.73992,93.57063,4014.3,37.74,22.3,forest,weathered_rock,69.1,185.2,334.5,236.6,36.2,1,debris flow,0,low
SYN_E_00848,SYNTHETIC_NER,2015-08-19,Sikkim,unspecified,24.07938,94.28405,769.9,31.34,333.3,built-up,colluvium,71.1,222.4,352.9,257.4,36.8,1,debris flow,0,low
SYN_E_00966,SYNTHETIC_NER,2019-02-15,Nagaland,unspecified,22.68976,92.9343,907.3,16.57,50.0,cropland,weathered_rock,32.7,77.1,150.1,104.7,35.3,1,soil slide,0,low
SYN_N_02331,SYNTHETIC_NER,2016-08-06,Arunachal Pradesh,unspecified,25.66776,90.46241,4046.8,16.88,262.7,cropland,weathered_rock,15.7,30.7,54.2,39.5,32.5,0,n/a,0,low
SYN_N_01003,SYNTHETIC_NER,2017-08-07,Nagaland,unspecified,22.0063,94.98101,3254.5,6.49,339.2,grassland,colluvium,15.2,31.6,57.4,41.2,32.0,0,n/a,0,low
SYN_E_00661,SYNTHETIC_NER,2017-06-10,Tripura,unspecified,27.61023,88.51773,327.2,28.57,25.9,forest,residual_soil,43.5,100.0,181.5,129.5,54.6,1,soil slide,0,low
SYN_E_01002,SYNTHETIC_NER,2020-08-11,Nagaland,unspecified,28.34605,91.965,3184.2,26.12,159.1,grassland,weathered_rock,37.7,81.9,120.4,92.3,39.4,1,soil slide,0,low
SYN_N_01600,SYNTHETIC_NER,2015-07-14,Mizoram,unspecified,26.72941,97.49258,2021.2,35.43,311.4,forest,residual_soil,15.4,38.7,63.8,46.6,27.9,0,n/a,0,low
SYN_N_01811,SYNTHETIC_NER,2023-08-27,Assam,unspecified,22.51269,93.00487,225.2,24.75,245.4,forest,residual_soil,13.3,33.5,54.1,39.8,42.1,0,n/a,0,low
SYN_N_01603,SYNTHETIC_NER,2023-06-27,Manipur,unspecified,27.1444,89.49462,1123.6,34.59,134.0,forest,residual_soil,9.1,21.8,47.4,32.0,12.8,0,n/a,0,low
SYN_N_01981,SYNTHETIC_NER,2015-06-20,Meghalaya,unspecified,24.73787,91.76385,624.5,10.18,154.4,grassland,residual_soil,54.0,130.3,272.7,186.2,36.9,0,n/a,0,low
SYN_N_00679,SYNTHETIC_NER,2023-01-27,Arunachal Pradesh,unspecified,24.37499,94.40129,4530.1,8.78,289.8,grassland,residual_soil,25.5,50.5,104.1,72.3,5.3,0,n/a,0,low
SYN_N_02380,SYNTHETIC_NER,2019-07-10,Meghalaya,unspecified,23.83441,95.1412,1021.7,15.62,245.1,bare,residual_soil,36.4,66.1,113.2,83.7,33.5,0,n/a,0,low
SYN_N_00003,SYNTHETIC_NER,2024-09-03,Meghalaya,unspecified,27.36025,94.89286,850.7,24.95,96.7,bare,weathered_rock,86.2,268.8,460.1,327.9,9.4,0,n/a,0,low
SYN_N_00790,SYNTHETIC_NER,2022-07-04,Mizoram,unspecified,24.60555,97.31614,185.5,40.42,46.0,cropland,colluvium,16.2,43.5,66.6,49.6,16.1,0,n/a,0,low
SYN_E_00024,SYNTHETIC_NER,2021-06-20,Sikkim,unspecified,25.0204,89.19517,3771.0,34.92,33.0,cropland,colluvium,37.6,85.8,148.1,107.3,44.0,1,debris flow,0,low
SYN_N_02172,SYNTHETIC_NER,2015-06-27,Manipur,unspecified,22.43534,93.32,1020.9,27.36,110.4,forest,residual_soil,13.8,31.4,52.1,38.3,22.1,0,n/a,0,low
SYN_N_02148,SYNTHETIC_NER,2022-07-08,Mizoram,unspecified,24.92618,88.69016,1572.8,2.0,108.5,forest,colluvium,13.0,25.2,48.4,34.3,30.1,0,n/a,0,low
SYN_N_01294,SYNTHETIC_NER,2024-07-08,Arunachal Pradesh,unspecified,29.47819,91.31128,4640.5,32.55,342.5,cropland,residual_soil,17.4,50.5,75.5,56.4,21.2,0,n/a,0,low
SYN_N_01555,SYNTHETIC_NER,2025-07-14,Manipur,unspecified,28.17371,93.58504,1133.5,20.43,316.3,forest,colluvium,21.5,51.1,84.3,61.8,17.3,0,n/a,0,low
SYN_E_00875,SYNTHETIC_NER,2018-07-17,Nagaland,unspecified,25.75811,97.03729,2223.8,27.3,116.1,cropland,residual_soil,35.6,100.5,186.4,130.5,23.5,1,soil slide,0,low
SYN_N_02028,SYNTHETIC_NER,2025-08-05,Arunachal Pradesh,unspecified,25.0169,92.34103,3683.7,9.32,0.3,forest,colluvium,36.1,86.3,146.5,106.3,22.0,0,n/a,0,low
SYN_E_00938,SYNTHETIC_NER,2025-06-23,Manipur,unspecified,28.22103,88.25538,973.9,39.9,298.6,bare,colluvium,17.8,40.0,63.1,47.1,38.1,1,debris flow,0,low
SYN_N_01194,SYNTHETIC_NER,2019-08-06,Tripura,unspecified,23.57905,88.76069,390.0,19.29,298.3,cropland,colluvium,13.7,40.7,71.7,50.8,10.2,0,n/a,0,low
SYN_N_01798,SYNTHETIC_NER,2015-07-04,Tripura,unspecified,26.18062,96.74019,311.9,17.32,268.3,grassland,residual_soil,21.7,55.6,115.7,78.8,18.9,0,n/a,0,low
SYN_N_02363,SYNTHETIC_NER,2020-02-12,Tripura,unspecified,24.05023,91.04329,750.3,26.75,97.5,forest,residual_soil,4.4,12.9,18.2,13.8,26.9,0,n/a,0,low
SYN_E_00385,SYNTHETIC_NER,2025-07-20,Assam,unspecified,25.35689,93.43809,209.1,37.22,13.8,bare,unknown,40.3,78.9,151.7,107.6,38.3,1,debris flow,0,low
SYN_N_01549,SYNTHETIC_NER,2019-08-10,Tripura,unspecified,25.97103,96.13427,564.6,23.36,99.0,grassland,weathered_rock,12.1,34.6,55.9,40.8,20.1,0,n/a,0,low
SYN_N_02159,SYNTHETIC_NER,2018-06-18,Nagaland,unspecified,26.06297,91.85753,3466.5,37.7,230.1,built-up,unknown,11.3,30.3,56.9,39.8,37.4,0,n/a,0,low
SYN_N_01438,SYNTHETIC_NER,2019-07-04,Assam,unspecified,24.67623,88.16124,102.9,7.92,132.2,forest,colluvium,17.0,39.3,67.2,48.8,29.2,0,n/a,0,low
SYN_N_01091,SYNTHETIC_NER,2023-07-19,Sikkim,unspecified,22.5887,96.47011,4073.9,16.92,54.0,forest,colluvium,8.8,20.3,29.2,22.4,19.2,0,n/a,0,low
SYN_N_01307,SYNTHETIC_NER,2017-09-11,Sikkim,unspecified,26.90075,94.09127,3593.9,15.91,74.1,forest,colluvium,51.7,164.2,242.4,180.8,27.3,0,n/a,0,low
SYN_E_00936,SYNTHETIC_NER,2022-09-17,Meghalaya,unspecified,23.70537,88.2454,1370.7,36.73,95.2,forest,colluvium,89.1,214.0,367.8,265.9,46.9,1,mudslide,0,low
SYN_N_01888,SYNTHETIC_NER,2015-08-18,Tripura,unspecified,26.5592,89.85379,394.0,30.12,160.6,forest,colluvium,16.9,44.7,87.4,60.5,34.7,0,n/a,0,low
SYN_N_01160,SYNTHETIC_NER,2017-09-27,Meghalaya,unspecified,25.34516,91.33804,1769.6,20.29,8.3,built-up,weathered_rock,36.4,89.4,132.1,100.1,26.9,0,n/a,0,low
SYN_N_02305,SYNTHETIC_NER,2019-06-04,Meghalaya,unspecified,28.55477,95.36585,893.1,23.76,306.2,grassland,unknown,86.7,172.9,344.8,241.6,8.0,0,n/a,0,low
SYN_N_00132,SYNTHETIC_NER,2019-05-17,Manipur,unspecified,22.00716,97.16478,1960.0,26.68,347.9,cropland,weathered_rock,14.8,42.8,91.0,61.3,13.1,0,n/a,0,low
SYN_N_00734,SYNTHETIC_NER,2018-07-22,Tripura,unspecified,25.00936,90.80982,211.4,28.11,2.6,cropland,colluvium,5.8,18.4,27.0,20.2,34.9,0,n/a,0,low
SYN_E_00935,SYNTHETIC_NER,2020-06-04,Arunachal Pradesh,unspecified,21.72619,88.54525,3915.0,43.74,335.4,built-up,residual_soil,61.7,143.3,239.2,175.0,33.6,1,debris flow,0,low
SYN_N_01218,SYNTHETIC_NER,2019-06-11,Tripura,unspecified,22.15434,96.63106,581.4,25.65,46.4,forest,residual_soil,14.8,46.6,89.4,61.6,32.4,0,n/a,0,low
SYN_E_00566,SYNTHETIC_NER,2021-12-19,Meghalaya,unspecified,25.58376,88.65823,1645.9,38.34,80.8,grassland,residual_soil,148.3,471.6,990.2,666.2,43.7,1,soil slide,0,low
SYN_N_00654,SYNTHETIC_NER,2020-07-16,Tripura,unspecified,24.95198,91.05708,64.1,19.92,260.6,forest,colluvium,13.0,29.9,63.4,43.2,26.1,0,n/a,0,low
SYN_N_01990,SYNTHETIC_NER,2021-10-02,Tripura,unspecified,22.90621,94.84545,271.2,31.09,76.2,forest,weathered_rock,13.2,39.1,58.0,43.4,21.0,0,n/a,0,low
SYN_N_00445,SYNTHETIC_NER,2025-07-03,Assam,unspecified,21.52116,89.83254,134.0,36.45,55.2,forest,unknown,10.3,27.0,48.6,34.5,21.6,0,n/a,0,low
SYN_N_01807,SYNTHETIC_NER,2024-04-17,Mizoram,unspecified,29.32491,91.86062,226.6,13.06,210.1,forest,colluvium,5.4,11.5,22.9,16.0,22.6,0,n/a,0,low
SYN_N_00592,SYNTHETIC_NER,2017-07-26,Nagaland,unspecified,24.86364,97.03137,968.4,6.52,24.8,grassland,colluvium,21.3,58.1,100.5,71.9,6.5,0,n/a,0,low
SYN_N_00230,SYNTHETIC_NER,2021-09-25,Tripura,unspecified,23.62594,96.55282,743.8,2.0,180.9,forest,residual_soil,3.6,10.0,18.6,13.0,19.9,0,n/a,0,low
SYN_N_02143,SYNTHETIC_NER,2022-06-19,Manipur,unspecified,22.86481,93.5654,2407.5,15.41,71.7,cropland,unknown,16.8,37.3,60.9,45.0,14.4,0,n/a,0,low
SYN_E_01013,SYNTHETIC_NER,2020-08-07,Mizoram,unspecified,25.50591,90.77938,1787.6,29.85,313.4,cropland,colluvium,23.2,63.3,106.9,77.0,44.8,1,soil slide,0,low
SYN_N_00728,SYNTHETIC_NER,2024-03-18,Tripura,unspecified,27.66374,91.59592,395.7,23.67,319.2,bare,weathered_rock,6.9,14.0,29.3,20.2,21.6,0,n/a,0,low
SYN_N_01499,SYNTHETIC_NER,2020-07-23,Nagaland,unspecified,23.72068,90.39833,3193.6,11.15,196.9,forest,weathered_rock,6.2,13.4,21.5,16.0,29.5,0,n/a,0,low
